date,user_id,operator_id_export,direction,direction_label,internal,internal_label,calls,missed_calls,call_duration_sum,total_call_duration_sum,wait_time_sum
2019-10-07,166536,925826,out,Saliente,True,Interna,3,2,7,18,11
2019-10-07,166541,908958,in,Entrante,False,Externa,15,0,1381,1843,462
2019-10-07,166541,908960,in,Entrante,False,Externa,14,0,1448,1788,340
2019-10-07,166541,908960,in,Entrante,True,Interna,2,0,100,132,32
2019-10-07,166541,desconocido,in,Entrante,False,Externa,3,3,0,47,47
2019-10-07,166582,885876,in,Entrante,False,Externa,31,1,1544,1743,199
2019-10-07,166582,885876,out,Saliente,False,Externa,1091,255,114352,139393,25041
2019-10-07,166582,885890,in,Entrante,False,Externa,17,0,927,1083,156
2019-10-07,166582,885890,out,Saliente,False,Externa,856,326,46336,67050,20714
2019-10-07,166582,925922,in,Entrante,False,Externa,26,0,2254,2433,179
2019-10-07,166582,925922,out,Saliente,False,Externa,1120,438,45132,69369,24237
2019-10-07,166582,desconocido,in,Entrante,False,Externa,60,60,0,851,851
2019-10-07,166604,893402,in,Entrante,False,Externa,4,0,285,319,34
2019-10-07,166604,893420,in,Entrante,False,Externa,2,0,76,130,54
2019-10-07,166619,897872,out,Saliente,False,Externa,1,0,256,258,2
2019-10-07,166619,897872,out,Saliente,True,Interna,1,1,0,0,0
2019-10-07,166658,890402,in,Entrante,False,Externa,5,0,1745,1781,36
2019-10-07,166658,890402,out,Saliente,False,Externa,19,9,2047,2276,229
2019-10-07,166658,890404,in,Entrante,False,Externa,14,0,3406,3498,92
2019-10-07,166658,890404,out,Saliente,False,Externa,14,2,1031,1325,294
2019-10-07,166658,890406,in,Entrante,False,Externa,5,0,1871,1905,34
2019-10-07,166658,890406,out,Saliente,False,Externa,13,3,860,973,113
2019-10-07,166658,890410,out,Saliente,False,Externa,37,17,3820,4460,640
2019-10-07,166658,890412,out,Saliente,False,Externa,37,17,2805,3508,703
2019-10-07,166658,890416,out,Saliente,False,Externa,8,2,3097,3215,118
2019-10-07,166658,890420,out,Saliente,False,Externa,19,7,1066,1366,300
2019-10-07,166658,891152,out,Saliente,False,Externa,3,1,130,184,54
2019-10-07,166658,891154,out,Saliente,False,Externa,6,4,441,625,184
2019-10-07,166658,891158,out,Saliente,False,Externa,5,3,1789,1825,36
2019-10-07,166658,891160,out,Saliente,False,Externa,2,1,24,84,60
2019-10-07,166658,desconocido,in,Entrante,False,Externa,1,1,0,3,3
2019-10-07,166658,desconocido,out,Saliente,False,Externa,1,1,0,0,0
2019-10-07,166660,887802,in,Entrante,False,Externa,2,0,50,67,17
2019-10-07,166660,887802,out,Saliente,False,Externa,6,2,168,252,84
2019-10-07,166677,890618,in,Entrante,False,Externa,1,0,222,224,2
2019-10-07,166678,900892,in,Entrante,False,Externa,3,0,161,186,25
2019-10-07,166678,900892,out,Saliente,False,Externa,10,2,337,463,126
2019-10-07,166678,900894,out,Saliente,False,Externa,2,0,146,210,64
2019-10-07,166678,925808,in,Entrante,False,Externa,1,0,187,205,18
2019-10-07,166691,889410,in,Entrante,False,Externa,5,0,240,268,28
2019-10-07,166691,889410,out,Saliente,False,Externa,10,2,305,469,164
2019-10-07,166691,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-10-07,166708,899082,in,Entrante,False,Externa,13,1,1257,1533,276
2019-10-07,166708,899082,out,Saliente,False,Externa,31,5,1102,1607,505
2019-10-07,166708,desconocido,in,Entrante,False,Externa,2,2,0,18,18
2019-10-07,166717,891988,in,Entrante,False,Externa,4,0,456,541,85
2019-10-07,166717,891988,out,Saliente,False,Externa,11,1,965,1064,99
2019-10-07,166717,desconocido,in,Entrante,False,Externa,2,2,0,2,2
2019-10-07,166725,889754,in,Entrante,False,Externa,13,0,1491,1589,98
2019-10-07,166725,889754,out,Saliente,False,Externa,21,8,1070,1394,324
2019-10-07,166725,desconocido,in,Entrante,False,Externa,1,1,0,3,3
2019-10-07,166726,903390,in,Entrante,False,Externa,2,0,150,203,53
2019-10-07,166727,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-10-07,166732,894224,out,Saliente,True,Interna,10,10,0,74,74
2019-10-07,166732,894226,out,Saliente,True,Interna,4,3,10,59,49
2019-10-07,166732,desconocido,in,Entrante,False,Externa,2,2,0,42,42
2019-10-07,166732,desconocido,in,Entrante,True,Interna,30,30,0,9,9
2019-10-07,166782,893804,in,Entrante,False,Externa,37,1,3304,3626,322
2019-10-07,166782,893804,out,Saliente,False,Externa,66,21,3967,5220,1253
2019-10-07,166782,893804,out,Saliente,True,Interna,2,2,0,6,6
2019-10-07,166782,899250,in,Entrante,False,Externa,10,1,860,1043,183
2019-10-07,166782,899250,out,Saliente,False,Externa,38,14,1224,2042,818
2019-10-07,166782,900180,out,Saliente,False,Externa,60,28,2005,3090,1085
2019-10-07,166782,900180,out,Saliente,True,Interna,2,2,0,0,0
2019-10-07,166782,919994,in,Entrante,False,Externa,1,0,87,175,88
2019-10-07,166782,desconocido,in,Entrante,False,Externa,6,6,0,74,74
2019-10-07,166800,892538,out,Saliente,False,Externa,16,2,1410,1694,284
2019-10-07,166800,desconocido,in,Entrante,False,Externa,2,2,0,41,41
2019-10-07,166803,desconocido,in,Entrante,False,Externa,3,3,0,72,72
2019-10-07,166812,900594,out,Saliente,False,Externa,2,0,313,331,18
2019-10-07,166813,900614,out,Saliente,False,Externa,5,2,97,133,36
2019-10-07,166833,903254,in,Entrante,False,Externa,7,0,724,826,102
2019-10-07,166833,903254,out,Saliente,False,Externa,41,9,2315,3047,732
2019-10-07,166836,desconocido,in,Entrante,False,Externa,3,3,0,102,102
2019-10-07,166837,desconocido,in,Entrante,False,Externa,1,1,0,7,7
2019-10-07,166839,902720,out,Saliente,False,Externa,69,40,1778,3076,1298
2019-10-07,166843,926312,out,Saliente,False,Externa,3,2,29,163,134
2019-10-07,166879,896536,in,Entrante,False,Externa,3,0,1152,1223,71
2019-10-07,166879,903512,in,Entrante,False,Externa,1,0,149,208,59
2019-10-07,166879,desconocido,in,Entrante,False,Externa,2,2,0,50,50
2019-10-07,166884,895774,out,Saliente,False,Externa,8,0,584,696,112
2019-10-07,166896,895574,in,Entrante,False,Externa,4,0,610,678,68
2019-10-07,166896,895576,in,Entrante,False,Externa,2,0,176,218,42
2019-10-07,166896,895578,in,Entrante,False,Externa,1,0,42,51,9
2019-10-07,166896,desconocido,in,Entrante,False,Externa,5,5,0,48,48
2019-10-07,166899,894656,out,Saliente,False,Externa,51,26,1825,2376,551
2019-10-07,166899,desconocido,in,Entrante,False,Externa,1,1,0,7,7
2019-10-07,166901,896008,out,Saliente,True,Interna,1,1,0,8,8
2019-10-07,166901,896012,in,Entrante,False,Externa,3,0,316,331,15
2019-10-07,166901,896016,in,Entrante,False,Externa,5,0,288,333,45
2019-10-07,166901,896016,out,Saliente,False,Externa,1,0,295,308,13
2019-10-07,166901,896016,out,Saliente,True,Interna,1,0,52,59,7
2019-10-07,166901,desconocido,in,Entrante,False,Externa,17,17,0,41,41
2019-10-07,166908,895782,in,Entrante,False,Externa,1,0,36,61,25
2019-10-07,166908,895786,in,Entrante,False,Externa,1,0,29,51,22
2019-10-07,166908,desconocido,in,Entrante,False,Externa,1,1,0,8,8
2019-10-07,166916,906398,in,Entrante,False,Externa,1,0,117,153,36
2019-10-07,166916,906400,in,Entrante,False,Externa,10,0,554,782,228
2019-10-07,166916,906400,out,Saliente,False,Externa,3,1,161,190,29
2019-10-07,166916,906400,out,Saliente,True,Interna,6,2,89,130,41
2019-10-07,166916,906404,in,Entrante,False,Externa,16,0,3765,4140,375
2019-10-07,166916,906404,out,Saliente,False,Externa,26,9,2095,2399,304
2019-10-07,166916,906406,in,Entrante,False,Externa,43,0,5708,6985,1277
2019-10-07,166916,906406,out,Saliente,False,Externa,19,3,996,1175,179
2019-10-07,166916,906406,out,Saliente,True,Interna,14,2,658,726,68
2019-10-07,166916,906410,in,Entrante,False,Externa,11,4,371,687,316
2019-10-07,166916,906410,out,Saliente,False,Externa,2,0,11,23,12
2019-10-07,166916,desconocido,in,Entrante,False,Externa,3,3,0,47,47
2019-10-07,166971,914630,in,Entrante,False,Externa,2,0,164,195,31
2019-10-07,166971,914630,out,Saliente,False,Externa,13,5,1644,1883,239
2019-10-07,166971,desconocido,in,Entrante,False,Externa,1,1,0,20,20
2019-10-07,166973,901584,in,Entrante,False,Externa,2,0,121,135,14
2019-10-07,166973,901584,out,Saliente,False,Externa,3,1,29,128,99
2019-10-07,166973,901586,in,Entrante,False,Externa,1,0,158,162,4
2019-10-07,166973,901586,out,Saliente,False,Externa,2,0,119,126,7
2019-10-07,166974,900352,in,Entrante,False,Externa,2,0,417,448,31
2019-10-07,166974,900354,in,Entrante,False,Externa,4,0,676,742,66
2019-10-07,166974,900354,out,Saliente,False,Externa,6,3,100,307,207
2019-10-07,166983,901880,in,Entrante,False,Externa,36,0,5046,5265,219
2019-10-07,166983,901880,out,Saliente,False,Externa,28,10,2324,2918,594
2019-10-07,166983,901884,in,Entrante,False,Externa,4,0,240,264,24
2019-10-07,166983,901884,out,Saliente,False,Externa,36,14,2510,3174,664
2019-10-07,166983,901886,out,Saliente,False,Externa,1,0,11,24,13
2019-10-07,166983,909134,in,Entrante,False,Externa,3,0,628,741,113
2019-10-07,166983,desconocido,in,Entrante,False,Externa,2,2,0,39,39
2019-10-07,166985,904284,in,Entrante,False,Externa,1,0,1,25,24
2019-10-07,166993,901178,in,Entrante,False,Externa,16,0,649,789,140
2019-10-07,166993,desconocido,in,Entrante,False,Externa,5,5,0,0,0
2019-10-07,166997,903312,in,Entrante,False,Externa,2,0,57,116,59
2019-10-07,166997,903312,out,Saliente,False,Externa,4,1,401,461,60
2019-10-07,166997,903318,in,Entrante,False,Externa,5,1,1002,1034,32
2019-10-07,166997,903318,out,Saliente,False,Externa,39,15,3843,4531,688
2019-10-07,166997,903318,out,Saliente,True,Interna,1,0,16,22,6
2019-10-07,166997,desconocido,in,Entrante,False,Externa,2,2,0,48,48
2019-10-07,167002,900492,out,Saliente,False,Externa,5,5,0,181,181
2019-10-07,167004,900826,in,Entrante,False,Externa,1,0,150,173,23
2019-10-07,167004,900826,out,Saliente,False,Externa,1,0,295,301,6
2019-10-07,167004,desconocido,in,Entrante,False,Externa,1,1,0,30,30
2019-10-07,167031,910520,out,Saliente,False,Externa,2,0,522,542,20
2019-10-07,167035,923526,in,Entrante,False,Externa,18,0,1019,1129,110
2019-10-07,167035,923526,out,Saliente,False,Externa,45,12,1147,1905,758
2019-10-07,167035,923528,in,Entrante,False,Externa,1,0,91,118,27
2019-10-07,167035,923528,out,Saliente,False,Externa,1,0,17,34,17
2019-10-07,167052,904038,in,Entrante,False,Externa,9,0,2337,2396,59
2019-10-07,167052,904038,out,Saliente,False,Externa,3,1,241,306,65
2019-10-07,167052,904044,in,Entrante,False,Externa,1,0,8,19,11
2019-10-07,167052,desconocido,in,Entrante,False,Externa,4,4,0,145,145
2019-10-07,167059,911136,in,Entrante,False,Externa,7,0,504,650,146
2019-10-07,167059,911138,in,Entrante,False,Externa,1,0,38,60,22
2019-10-07,167059,desconocido,in,Entrante,False,Externa,2,2,0,32,32
2019-10-07,167060,desconocido,in,Entrante,False,Externa,3,3,0,6,6
2019-10-07,167061,desconocido,in,Entrante,False,Externa,1,1,0,0,0
2019-10-07,167071,913938,in,Entrante,False,Externa,41,0,3222,3716,494
2019-10-07,167071,913942,in,Entrante,False,Externa,128,1,10649,11920,1271
2019-10-07,167071,desconocido,in,Entrante,False,Externa,59,59,0,1572,1572
2019-10-07,167078,desconocido,in,Entrante,False,Externa,1,1,0,1,1
2019-10-07,167079,904058,in,Entrante,False,Externa,1,0,25,42,17
2019-10-07,167082,900788,in,Entrante,False,Externa,2,0,98,115,17
2019-10-07,167082,900788,out,Saliente,False,Externa,1,0,267,278,11
2019-10-07,167082,920982,in,Entrante,False,Externa,6,0,898,1024,126
2019-10-07,167082,922356,in,Entrante,False,Externa,3,0,762,827,65
2019-10-07,167082,desconocido,in,Entrante,False,Externa,1,1,0,4,4
2019-10-07,167102,902906,in,Entrante,False,Externa,1,0,43,62,19
2019-10-07,167109,907180,out,Saliente,True,Interna,1,0,36,39,3
2019-10-07,167109,907182,in,Entrante,False,Externa,4,0,522,567,45
2019-10-07,167109,907182,out,Saliente,True,Interna,4,2,51,83,32
2019-10-07,167109,907224,in,Entrante,False,Externa,2,0,34,86,52
2019-10-07,167109,907224,out,Saliente,False,Externa,2,0,157,181,24
2019-10-07,167109,907224,out,Saliente,True,Interna,1,1,0,5,5
2019-10-07,167109,909910,out,Saliente,False,Externa,5,0,1196,1250,54
2019-10-07,167109,909910,out,Saliente,True,Interna,3,2,7,31,24
2019-10-07,167109,desconocido,in,Entrante,False,Externa,3,3,0,64,64
2019-10-07,167109,desconocido,out,Saliente,True,Interna,1,1,0,0,0
2019-10-07,167112,904014,in,Entrante,False,Externa,1,0,48,63,15
2019-10-07,167112,904014,out,Saliente,False,Externa,6,1,806,915,109
2019-10-07,167112,904016,out,Saliente,False,Externa,115,46,4532,6857,2325
2019-10-07,167112,desconocido,in,Entrante,False,Externa,10,10,0,212,212
2019-10-07,167124,901992,out,Saliente,False,Externa,49,21,3230,4466,1236
2019-10-07,167125,902742,out,Saliente,False,Externa,65,37,5510,7098,1588
2019-10-07,167125,902744,out,Saliente,False,Externa,164,112,4241,7082,2841
2019-10-07,167125,902744,out,Saliente,True,Interna,2,2,0,5,5
2019-10-07,167125,902746,out,Saliente,False,Externa,146,91,4075,6768,2693
2019-10-07,167125,902746,out,Saliente,True,Interna,1,1,0,0,0
2019-10-07,167125,902748,out,Saliente,False,Externa,163,111,2339,6280,3941
2019-10-07,167125,902748,out,Saliente,True,Interna,2,2,0,0,0
2019-10-07,167125,902774,out,Saliente,False,Externa,88,49,4136,6300,2164
2019-10-07,167125,902776,out,Saliente,False,Externa,150,97,6811,9815,3004
2019-10-07,167125,902776,out,Saliente,True,Interna,1,1,0,13,13
2019-10-07,167125,902778,out,Saliente,False,Externa,174,133,8560,11284,2724
2019-10-07,167125,902778,out,Saliente,True,Interna,1,1,0,1,1
2019-10-07,167125,902782,out,Saliente,False,Externa,63,19,7774,9044,1270
2019-10-07,167125,desconocido,in,Entrante,False,Externa,37,37,0,1441,1441
2019-10-07,167141,905870,in,Entrante,False,Externa,2,0,137,153,16
2019-10-07,167141,desconocido,in,Entrante,False,Externa,3,3,0,135,135
2019-10-07,167144,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-10-07,167150,905538,in,Entrante,False,Externa,4,0,210,240,30
2019-10-07,167150,905538,out,Saliente,False,Externa,47,17,1781,2653,872
2019-10-07,167150,905538,out,Saliente,True,Interna,6,3,136,217,81
2019-10-07,167150,905542,in,Entrante,False,Externa,4,0,90,148,58
2019-10-07,167150,905542,out,Saliente,False,Externa,79,23,3836,4931,1095
2019-10-07,167150,905566,in,Entrante,False,Externa,1,0,14,34,20
2019-10-07,167150,905566,out,Saliente,False,Externa,6,0,440,506,66
2019-10-07,167150,905566,out,Saliente,True,Interna,2,2,0,0,0
2019-10-07,167150,905570,out,Saliente,True,Interna,1,0,1,31,30
2019-10-07,167150,905574,out,Saliente,True,Interna,4,1,58,128,70
2019-10-07,167158,907502,in,Entrante,False,Externa,1,0,35,53,18
2019-10-07,167158,desconocido,in,Entrante,False,Externa,3,3,0,43,43
2019-10-07,167172,904200,in,Entrante,False,Externa,1,0,5,57,52
2019-10-07,167172,desconocido,in,Entrante,False,Externa,2,2,0,31,31
2019-10-07,167175,905842,out,Saliente,False,Externa,9,5,839,956,117
2019-10-07,167175,905844,out,Saliente,False,Externa,5,1,330,467,137
2019-10-07,167176,905104,in,Entrante,False,Externa,7,0,245,363,118
2019-10-07,167176,905104,out,Saliente,False,Externa,1,0,23,29,6
2019-10-07,167176,907952,in,Entrante,False,Externa,1,0,328,344,16
2019-10-07,167176,907952,out,Saliente,True,Interna,5,2,136,171,35
2019-10-07,167176,907964,in,Entrante,False,Externa,2,0,636,668,32
2019-10-07,167176,907970,in,Entrante,False,Externa,1,0,524,546,22
2019-10-07,167176,907970,out,Saliente,True,Interna,5,1,146,168,22
2019-10-07,167176,907994,in,Entrante,False,Externa,1,0,115,131,16
2019-10-07,167176,desconocido,in,Entrante,False,Externa,4,4,0,126,126
2019-10-07,167180,905930,in,Entrante,False,Externa,1,0,43,49,6
2019-10-07,167180,905930,out,Saliente,False,Externa,10,0,884,942,58
2019-10-07,167180,905930,out,Saliente,True,Interna,1,1,0,2,2
2019-10-07,167180,905932,out,Saliente,False,Externa,9,1,1498,1589,91
2019-10-07,167185,912296,in,Entrante,False,Externa,4,0,202,249,47
2019-10-07,167185,desconocido,in,Entrante,False,Externa,2,2,0,98,98
2019-10-07,167188,908152,in,Entrante,False,Externa,1,0,64,102,38
2019-10-07,167189,906070,in,Entrante,False,Externa,14,0,1339,1516,177
2019-10-07,167189,906070,out,Saliente,False,Externa,1,0,222,228,6
2019-10-07,167189,desconocido,in,Entrante,False,Externa,682,682,0,7106,7106
2019-10-07,167199,desconocido,in,Entrante,False,Externa,43,43,0,9,9
2019-10-07,167200,905862,in,Entrante,False,Externa,2,0,51,85,34
2019-10-07,167235,913788,in,Entrante,False,Externa,17,0,2045,2274,229
2019-10-07,167235,913788,out,Saliente,False,Externa,17,9,288,549,261
2019-10-07,167246,908078,in,Entrante,False,Externa,2,0,40,110,70
2019-10-07,167246,908078,out,Saliente,False,Externa,5,0,210,240,30
2019-10-07,167264,919552,in,Entrante,False,Externa,10,0,1196,1418,222
2019-10-07,167264,919554,in,Entrante,False,Externa,23,0,3330,4064,734
2019-10-07,167264,desconocido,in,Entrante,False,Externa,30,30,0,1224,1224
2019-10-07,167272,910018,in,Entrante,False,Externa,1,0,261,276,15
2019-10-07,167285,908640,out,Saliente,False,Externa,640,332,13589,18746,5157
2019-10-07,167285,desconocido,in,Entrante,False,Externa,16,16,0,8,8
2019-10-07,167286,910540,in,Entrante,False,Externa,1,0,103,121,18
2019-10-07,167338,912252,out,Saliente,False,Externa,6,0,200,290,90
2019-10-07,167359,912722,out,Saliente,False,Externa,7,3,384,551,167
2019-10-07,167359,912722,out,Saliente,True,Interna,1,0,279,290,11
2019-10-07,167359,915360,out,Saliente,False,Externa,6,2,815,999,184
2019-10-07,167359,918452,out,Saliente,False,Externa,10,3,716,885,169
2019-10-07,167359,918452,out,Saliente,True,Interna,7,4,799,816,17
2019-10-07,167359,921316,out,Saliente,False,Externa,3,0,284,289,5
2019-10-07,167359,921316,out,Saliente,True,Interna,5,4,16,68,52
2019-10-07,167359,924356,out,Saliente,True,Interna,1,0,75,84,9
2019-10-07,167359,924370,out,Saliente,True,Interna,2,0,206,224,18
2019-10-07,167412,914440,in,Entrante,False,Externa,1,0,36,58,22
2019-10-07,167445,920706,in,Entrante,False,Externa,4,0,74,128,54
2019-10-07,167445,920706,out,Saliente,False,Externa,2,2,0,16,16
2019-10-07,167445,920732,in,Entrante,False,Externa,1,0,60,71,11
2019-10-07,167445,desconocido,in,Entrante,False,Externa,6,6,0,229,229
2019-10-07,167455,918390,out,Saliente,False,Externa,4,0,2574,2622,48
2019-10-07,167466,921818,in,Entrante,False,Externa,48,0,4174,4871,697
2019-10-07,167466,921818,out,Saliente,False,Externa,72,16,1984,3157,1173
2019-10-07,167466,desconocido,in,Entrante,False,Externa,9,9,0,416,416
2019-10-07,167475,914636,out,Saliente,False,Externa,2,1,32,61,29
2019-10-07,167479,915556,in,Entrante,False,Externa,6,0,298,344,46
2019-10-07,167479,915556,out,Saliente,False,Externa,21,13,787,1341,554
2019-10-07,167479,desconocido,in,Entrante,False,Externa,8,8,0,72,72
2019-10-07,167487,914050,out,Saliente,False,Externa,47,36,3728,5198,1470
2019-10-07,167487,914050,out,Saliente,True,Interna,1,1,0,0,0
2019-10-07,167487,desconocido,in,Entrante,False,Externa,2,2,0,60,60
2019-10-07,167497,917252,in,Entrante,False,Externa,4,0,436,558,122
2019-10-07,167497,917252,out,Saliente,False,Externa,2,0,166,192,26
2019-10-07,167497,917378,out,Saliente,False,Externa,5,0,221,293,72
2019-10-07,167497,917378,out,Saliente,True,Interna,1,1,0,4,4
2019-10-07,167497,917446,out,Saliente,False,Externa,7,3,496,673,177
2019-10-07,167497,922114,out,Saliente,False,Externa,3,0,170,173,3
2019-10-07,167497,desconocido,in,Entrante,False,Externa,3,3,0,112,112
2019-10-07,167521,919792,in,Entrante,False,Externa,16,0,909,1303,394
2019-10-07,167521,919792,out,Saliente,False,Externa,2,0,34,52,18
2019-10-07,167521,919794,in,Entrante,False,Externa,91,1,5340,9137,3797
2019-10-07,167521,desconocido,in,Entrante,False,Externa,27,27,0,571,571
2019-10-07,167532,917850,in,Entrante,False,Externa,2,0,171,205,34
2019-10-07,167532,917850,out,Saliente,True,Interna,2,1,142,148,6
2019-10-07,167532,917852,in,Entrante,False,Externa,6,0,309,436,127
2019-10-07,167532,917852,out,Saliente,False,Externa,11,2,617,696,79
2019-10-07,167532,desconocido,in,Entrante,False,Externa,2,2,0,40,40
2019-10-07,167534,929332,in,Entrante,False,Externa,4,0,272,324,52
2019-10-07,167543,desconocido,in,Entrante,False,Externa,4,4,0,24,24
2019-10-07,167551,919218,out,Saliente,True,Interna,1,0,980,993,13
2019-10-07,167626,919162,out,Saliente,False,Externa,178,78,9068,12602,3534
2019-10-07,167626,919192,out,Saliente,False,Externa,168,76,9618,12572,2954
2019-10-07,167626,919194,out,Saliente,False,Externa,159,92,9519,12766,3247
2019-10-07,167626,919196,out,Saliente,False,Externa,202,88,10451,14539,4088
2019-10-07,167626,919202,out,Saliente,False,Externa,304,98,22654,28617,5963
2019-10-07,167626,919206,in,Entrante,False,Externa,103,0,4369,5384,1015
2019-10-07,167626,919302,out,Saliente,False,Externa,168,71,15200,19876,4676
2019-10-07,167626,919310,out,Saliente,False,Externa,139,69,3429,6590,3161
2019-10-07,167626,919314,out,Saliente,False,Externa,235,124,6182,11607,5425
2019-10-07,167626,919318,out,Saliente,False,Externa,205,118,2375,6573,4198
2019-10-07,167626,919364,out,Saliente,False,Externa,223,130,4675,9873,5198
2019-10-07,167626,919370,out,Saliente,False,Externa,149,75,9060,12294,3234
2019-10-07,167626,919376,out,Saliente,False,Externa,170,78,6449,9777,3328
2019-10-07,167626,919456,out,Saliente,False,Externa,109,47,3810,6373,2563
2019-10-07,167626,919464,out,Saliente,False,Externa,141,74,5203,7953,2750
2019-10-07,167626,919476,out,Saliente,False,Externa,182,96,7062,10952,3890
2019-10-07,167626,919476,out,Saliente,True,Interna,1,1,0,0,0
2019-10-07,167626,919482,out,Saliente,False,Externa,185,95,9582,13127,3545
2019-10-07,167626,919490,out,Saliente,False,Externa,163,68,7107,10675,3568
2019-10-07,167626,919504,out,Saliente,False,Externa,185,63,8605,12650,4045
2019-10-07,167626,919906,out,Saliente,False,Externa,2,1,34,64,30
2019-10-07,167626,919910,out,Saliente,False,Externa,37,24,1330,2331,1001
2019-10-07,167626,921574,out,Saliente,False,Externa,131,80,4851,7803,2952
2019-10-07,167626,921584,out,Saliente,False,Externa,66,36,1523,2987,1464
2019-10-07,167626,923666,out,Saliente,False,Externa,109,43,6498,8696,2198
2019-10-07,167626,desconocido,in,Entrante,False,Externa,2168,2168,0,2361,2361
2019-10-07,167630,920666,in,Entrante,False,Externa,9,0,1128,1228,100
2019-10-07,167630,920666,out,Saliente,False,Externa,4,1,304,378,74
2019-10-07,167631,desconocido,in,Entrante,False,Externa,9,9,0,0,0
2019-10-07,167634,918436,in,Entrante,False,Externa,2,0,74,90,16
2019-10-07,167644,924544,in,Entrante,False,Externa,1,0,144,151,7
2019-10-07,167644,924546,in,Entrante,False,Externa,2,0,184,225,41
2019-10-07,167644,924546,out,Saliente,False,Externa,1,0,561,572,11
2019-10-07,167644,desconocido,in,Entrante,False,Externa,1,1,0,22,22
2019-10-07,167650,921306,in,Entrante,False,Externa,33,0,3048,3515,467
2019-10-07,167650,921306,out,Saliente,False,Externa,19,8,738,1055,317
2019-10-07,167650,921318,in,Entrante,False,Externa,56,0,5583,6128,545
2019-10-07,167650,921318,out,Saliente,False,Externa,125,68,4156,5883,1727
2019-10-07,167650,desconocido,in,Entrante,False,Externa,42,42,0,642,642
2019-10-07,167654,918978,out,Saliente,False,Externa,8,1,237,355,118
2019-10-07,167654,918986,in,Entrante,False,Externa,1,0,137,154,17
2019-10-07,167654,918986,out,Saliente,False,Externa,6,1,352,481,129
2019-10-07,167654,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-10-07,167654,desconocido,out,Saliente,False,Externa,1,1,0,0,0
2019-10-07,167664,desconocido,in,Entrante,False,Externa,1,1,0,51,51
2019-10-07,167727,926486,out,Saliente,False,Externa,1,1,0,46,46
2019-10-07,167744,928022,in,Entrante,False,Externa,6,0,246,338,92
2019-10-07,167744,desconocido,in,Entrante,False,Externa,36,36,0,127,127
2019-10-07,167747,desconocido,in,Entrante,False,Externa,1,1,0,9,9
2019-10-07,167781,923944,in,Entrante,False,Externa,6,0,221,287,66
2019-10-07,167781,desconocido,in,Entrante,False,Externa,1,1,0,11,11
2019-10-07,167792,desconocido,in,Entrante,False,Externa,5,5,0,11,11
2019-10-07,167799,925104,in,Entrante,False,Externa,10,0,1532,1598,66
2019-10-07,167799,925104,out,Saliente,False,Externa,4,0,72,122,50
2019-10-07,167799,desconocido,in,Entrante,False,Externa,1,1,0,6,6
2019-10-07,167816,928312,in,Entrante,False,Externa,2,0,206,223,17
2019-10-07,167816,928312,out,Saliente,False,Externa,28,12,893,1178,285
2019-10-07,167827,929424,out,Saliente,False,Externa,1,0,20,31,11
2019-10-07,167828,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-10-07,167888,928888,out,Saliente,False,Externa,1,1,0,8,8
2019-10-07,167888,928888,out,Saliente,True,Interna,2,2,0,7,7
2019-10-07,167888,930020,out,Saliente,False,Externa,1,1,0,6,6
2019-10-07,167888,930020,out,Saliente,True,Interna,1,1,0,4,4
2019-10-07,167888,desconocido,in,Entrante,False,Externa,1,1,0,6,6
2019-10-07,167906,desconocido,in,Entrante,False,Externa,1,1,0,0,0
2019-10-07,167927,929622,out,Saliente,False,Externa,1,1,0,6,6
2019-10-07,167927,929626,out,Saliente,False,Externa,2,2,0,26,26
2019-10-07,167927,desconocido,in,Entrante,False,Externa,5,5,0,18,18
2019-10-07,167948,desconocido,in,Entrante,False,Externa,1,1,0,2,2
2019-10-08,166377,880026,out,Saliente,False,Externa,30,6,2003,2191,188
2019-10-08,166377,880028,in,Entrante,False,Externa,1,0,18,25,7
2019-10-08,166377,880028,out,Saliente,False,Externa,48,12,4940,5495,555
2019-10-08,166377,desconocido,in,Entrante,False,Externa,1,1,0,6,6
2019-10-08,166392,891900,in,Entrante,False,Externa,1,0,14,58,44
2019-10-08,166392,891906,in,Entrante,False,Externa,5,0,1196,1340,144
2019-10-08,166392,desconocido,in,Entrante,False,Externa,6,6,0,28,28
2019-10-08,166399,886674,in,Entrante,False,Externa,4,0,36,64,28
2019-10-08,166405,882684,out,Saliente,False,Externa,2,0,292,296,4
2019-10-08,166405,882686,out,Saliente,False,Externa,1,0,14,31,17
2019-10-08,166405,882690,out,Saliente,False,Externa,40,10,3854,4751,897
2019-10-08,166405,902510,out,Saliente,False,Externa,7,1,754,841,87
2019-10-08,166405,902532,in,Entrante,False,Externa,4,0,908,1106,198
2019-10-08,166405,902532,out,Saliente,False,Externa,38,10,3323,4120,797
2019-10-08,166405,desconocido,in,Entrante,False,Externa,10,10,0,84,84
2019-10-08,166406,879898,in,Entrante,False,Externa,2,0,108,134,26
2019-10-08,166406,879898,out,Saliente,False,Externa,131,50,3085,5335,2250
2019-10-08,166406,desconocido,in,Entrante,False,Externa,2,2,0,55,55
